Account Username,Account Password,Account Contact First Name,Account Contact Last Name,Account Contact Company,Account Contact Address,Account Contact Address2,Account Contact Country,Account Contact State,Account Contact City,Account Contact Postal Code,Account Contact Phone,Account Contact Fax,Account Contact Email,Account Contact URL,Legacy ID,Listing ID,Listing Title,Listing Email,Listing URL,Listing Address,Listing Address2,Listing Country,Listing Country Abbreviation,Listing Region,Listing Region Abbreviation,Listing State,Listing State Abbreviation,Listing City,Listing City Abbreviation,Listing Neighborhood,Listing Neighborhood Abbreviation,Listing Postal Code,Listing Phone,Listing Fax,Listing Short Description,Listing Long Description,Listing Keywords,Updated Date,Listing Renewal Date,Listing Status,Listing Level,Listing Category 1,Listing Category 2,Listing Category 3,Listing Category 4,Listing Category 5,Listing Template
,,,,,,,,,,,,,,,,10,SUBWAY,,http://www.subway.com/,5745 N Martin Luther King Ave,,United States,USA,,,,,,,,,73111,(405) 604-9890,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2129,J R\'s Pancake House,,http://www.yellowpages.com/moore-ok/mip/j-rs-pancake-house-461869126?lid=461869126,636 N Broadway St,,United States,USA,,,,,,,,,73160,(405) 237-3593,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2130,Dale\'s Bbq House,,http://www.yellowpages.com/oklahoma-city-ok/mip/dales-bbq-house-455624132?lid=455624132,11801 S Western Ave Ste B,,United States,USA,,,,,,,,,73170,(405) 692-5311,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2131,Daylight Donuts,,http://www.daylightdonuts.com,11807 S Western Ave,,United States,USA,,,,,,,,,73170,(405) 691-2445,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2132,Burger King,,http://www.bk.com,11818 S Western Ave,,United States,USA,,,,,,,,,73170,(405) 691-7450,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2133,Taco del Mar,,http://www.tacodelmar.com/,801 SW 119th St,,United States,USA,,,,,,,,,73170,(405) 692-5250,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2134,Lemon Grass Asian Bistro,,http://www.yellowpages.com/oklahoma-city-ok/mip/lemon-grass-asian-bistro-1798488?lid=1798488,809 SW 119th St,,United States,USA,,,,,,,,,73170,(405) 378-7887,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2135,Papa Murphy\'s Take N Bake Pizza,,http://www.papamurphys.com/,815 SW 119th St,,United States,USA,,,,,,,,,73170,(405) 378-0116,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2136,Sno Boba Tea Cafe,,http://www.yellowpages.com/oklahoma-city-ok/mip/sno-boba-tea-cafe-450944301?lid=450944301,861 SW 119th St,,United States,USA,,,,,,,,,73170,(405) 692-2231,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2137,SUBWAY,,http://www.subway.com/,228 N Odor St,,United States,USA,,,,,,,,,73007,(405) 396-2754,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2138,Soda Pop\'s Cafe,,http://www.yellowpages.com/oklahoma-city-ok/mip/soda-pops-cafe-908455?lid=908455,1020 SW 119th St,,United States,USA,,,,,,,,,73170,(405) 692-7677,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2139,Jewel\'s Family Restaurant,,http://www.yellowpages.com/moore-ok/mip/jewels-family-restaurant-459190842?lid=459190842,418 N Broadway St,,United States,USA,,,,,,,,,73160,(405) 598-3216,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2140,Maria\'s Mexican Restaurant,,http://www.yellowpages.com/moore-ok/mip/marias-mexican-restaurant-9475006?lid=9475006,620 NW 5th St,,United States,USA,,,,,,,,,73160,(405) 793-7888,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2141,Hi-Way Grill,,http://www.yellowpages.com/oklahoma-city-ok/mip/hi-way-grill-467333550?lid=467333550,3600 SW 104th St,,United States,USA,,,,,,,,,73159,(405) 691-2484,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2142,Swadley\'s Bar-B-Q,,http://swadleys.com,304 N Telephone Rd,,United States,USA,,,,,,,,,73160,(405) 413-7333,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2143,Catfish Cove,,http://www.yellowpages.com/moore-ok/mip/catfish-cove-452300808?lid=452300808,304 N Telephone Rd,,United States,USA,,,,,,,,,73160,(405) 799-3474,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2144,Cupcake Lounge,,http://www.thecupcakeloungeok.com,304 N Telephone Rd,,United States,USA,,,,,,,,,73160,(405) 703-0000,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2145,Two Olives Cafe,,http://www.twoolivescafe.com,201 N Broadway St,,United States,USA,,,,,,,,,73160,(405) 895-6373,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2146,Waffle House,,http://www.wafflehouse.com/,105 S Eastern Ave,,United States,USA,,,,,,,,,73160,(405) 236-3262,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2147,Gail\'s Gourmet,,http://gailsgourmet.com,601 E Main St,,United States,USA,,,,,,,,,73160,(405) 794-4100,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2148,Domino\'s Pizza,,http://www.dominos.com/,117 S Eastern Ave,,United States,USA,,,,,,,,,73160,(405) 793-1988,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2149,SUBWAY,,http://www.subway.com/,119 W Main St,,United States,USA,,,,,,,,,73160,(405) 232-6663,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2150,Del-Rancho Restaurants,,http://www.yellowpages.com/moore-ok/mip/del-rancho-restaurants-6860133?lid=6860133,301 W Main St,,United States,USA,,,,,,,,,73160,(405) 794-4131,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2151,Marco\'s Pizza,,http://marcos.com,12201 S Pennsylvania Ave,,United States,USA,,,,,,,,,73170,(405) 735-8990,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2152,McDonald\'s,,http://www.mcdonalds.com,400 S Morgan Rd,,United States,USA,,,,,,,,,73128,(405) 495-8888,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2153,Popeyes Louisiana Kitchen,,http://www.popeyes.com,501 S Morgan Rd,,United States,USA,,,,,,,,,73128,(405) 324-5376,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2154,TravelCenters of America,,http://www.tatravelcenters.com,501 S Morgan Rd,,United States,USA,,,,,,,,,73128,(405) 324-5376,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2155,Popeyes Louisiana Kitchen,,http://www.popeyes.com,W I 40 & S Morgan Rd,,United States,USA,,,,,,,,,73099,(405) 324-5689,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2156,Tangs Restaurant,,http://www.yellowpages.com/moore-ok/mip/tangs-restaurant-3027080?lid=3027080,827 SE 4th St,,United States,USA,,,,,,,,,73160,(405) 759-7734,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2157,Gourmet Pizza,,http://www.gourmetpizzeriamoore.com/,819 SE 4th St,,United States,USA,,,,,,,,,73160,(405) 793-8100,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2158,Banchetto\'s,,http://www.yellowpages.com/moore-ok/mip/banchettos-453757954?lid=453757954,817 SE 4th St,,United States,USA,,,,,,,,,73160,(405) 735-9449,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2159,SUBWAY,,http://www.subway.com/,811 SE 4th St,,United States,USA,,,,,,,,,73160,(405) 799-8400,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2160,The Dog House,,http://www.yellowpages.com/moore-ok/mip/the-dog-house-467545580?lid=467545580,523 SW 4th St,,United States,USA,,,,,,,,,73160,(405) 793-0533,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2161,Van\'s Pig Stand,,http://pigstands.com,516 SW 4th St,,United States,USA,,,,,,,,,73160,(405) 793-8267,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2162,Ricky\'s Cafe,,http://www.yellowpages.com/oklahoma-city-ok/mip/rickys-cafe-6176086?lid=6176086,700 S Morgan Rd,,United States,USA,,,,,,,,,73128,(405) 495-9992,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2163,Salad Master,,http://www.yellowpages.com/moore-ok/mip/salad-master-464708074?lid=464708074,123 SE 4th St,,United States,USA,,,,,,,,,73160,(405) 759-7257,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2164,SUBWAY,,http://www.subway.com/,800 S Morgan Rd,,United States,USA,,,,,,,,,73128,(405) 789-0087,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2165,China Delight,,http://www.yellowpages.com/oklahoma-city-ok/mip/china-delight-9860065?lid=9860065,11802 S May Ave,,United States,USA,,,,,,,,,73170,(405) 691-3888,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2166,Little King Pizza,,http://www.yellowpages.com/oklahoma-city-ok/mip/little-king-pizza-456068358?lid=456068358,11804 S May Ave,,United States,USA,,,,,,,,,73170,(405) 378-7300,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2167,Sonic Drive-In,,http://www.sonicdrivein.com/,11820 S May Ave,,United States,USA,,,,,,,,,73170,(405) 691-2857,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2168,Sonic Drive-In,,http://www.sonicdrivein.com/,1011 S Morgan Rd,,United States,USA,,,,,,,,,73128,(405) 324-1352,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2169,Little Caesars Pizza,,http://www.littlecaesars.com,11900 S May Ave,,United States,USA,,,,,,,,,73170,(405) 692-5552,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2170,Chubby\'s Chicken & Grill,,http://www.yellowpages.com/yukon-ok/mip/chubbys-chicken-grill-461504488?lid=461504488,7640 N Sara Rd,,United States,USA,,,,,,,,,73099,(405) 577-6848,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2171,The Blue Bean Coffee Co,,http://bluebeancoffee.com,13316 S Western AVE,,United States,USA,,,,,,,,,73170,(405) 735-5115,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2172,Habaneros,,http://www.habanerosok.com,6833 N Broadway,,United States,USA,,,,,,,,,73034,(405) 359-3319,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2173,Italianos Pasta & Pizza,,http://www.yellowpages.com/edmond-ok/mip/italianos-pasta-pizza-468363798?lid=468363798,6833 N Broadway,,United States,USA,,,,,,,,,73034,(405) 216-5660,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2174,McDonald\'s,,http://www.mcdonalds.com,925 SW 134th St,,United States,USA,,,,,,,,,73170,(405) 692-1333,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2175,Sonic Drive-In,,http://www.sonicdrivein.com/,311 E Waterloo Rd,,United States,USA,,,,,,,,,73034,(405) 844-6900,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2176,Sonic Drive-In,,http://www.sonicdrivein.com/,301 E Waterloo Rd,,United States,USA,,,,,,,,,73034,(405) 844-6952,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2177,Dan\'s Pizza,,http://www.yellowpages.com/edmond-ok/mip/dans-pizza-9112225?lid=9112225,121 E Waterloo Rd,,United States,USA,,,,,,,,,73034,(405) 359-3900,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2178,SUBWAY,,http://www.subway.com/,121 E Waterloo Rd,,United States,USA,,,,,,,,,73034,(405) 340-0882,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2179,Et\'s Bar-B-Que,,http://www.yellowpages.com/edmond-ok/mip/ets-bar-b-que-17556460?lid=17556460,121 E Waterloo Rd,,United States,USA,,,,,,,,,73034,(405) 330-4343,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2180,Cowgirl Coffee,,http://mycowgirlcoffee.com,121 E Waterloo Rd,,United States,USA,,,,,,,,,73034,(405) 341-5060,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2181,Summit Cafe,,http://www.yellowpages.com/edmond-ok/mip/summit-cafe-11278524?lid=11278524,2917 E Waterloo Rd,,United States,USA,,,,,,,,,73034,(405) 341-6065,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2182,Twelve Oaks Restaurant,,http://twelveoaksrestaurant.com,6020 N Midwest Blvd,,United States,USA,,,,,,,,,73034,(405) 340-1002,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2183,Old Germany Restaurant,,http://www.oldgermany.com,15920 SE 29th St,,United States,USA,,,,,,,,,73020,(405) 390-8647,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2184,Tasty Burger,,http://www.yellowpages.com/choctaw-ok/mip/tasty-burger-2468757?lid=2468757,15924 SE 29th St,,United States,USA,,,,,,,,,73020,(405) 390-3663,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2185,Sonic Drive-In,,http://www.sonicdrivein.com/,13700 S Pennsylvania Ave,,United States,USA,,,,,,,,,73170,(405) 378-7566,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2186,Simple Simon\'s Pizza,,http://www.simplesimonspizza.com,4253 E Waterloo Rd,,United States,USA,,,,,,,,,73034,(405) 340-8901,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2187,Steak & Catfish Barn,,http://www.yellowpages.com/edmond-ok/mip/steak-catfish-barn-5538009?lid=5538009,5175 E Waterloo Rd,,United States,USA,,,,,,,,,73034,(405) 341-7300,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2188,Italian Kitchen,,http://www.yellowpages.com/edmond-ok/mip/italian-kitchen-22331964?lid=22331964,5175 E Waterloo Rd,,United States,USA,,,,,,,,,73034,(405) 341-7300,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2189,Pho Lan Vietnamese Noodle Cafe,,http://www.yellowpages.com/oklahoma-city-ok/mip/pho-lan-vietnamese-noodle-cafe-17230937?lid=17230937,1615 S Service Rd,,United States,USA,,,,,,,,,73101,(405) 794-5261,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2190,Sonic Drive-In,,http://www.sonicdrivein.com,4835 SW 122nd St,,United States,USA,,,,,,,,,73173,(405) 478-0023,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2191,Ranchwood Grill,,http://www.yellowpages.com/yukon-ok/mip/ranchwood-grill-460620235?lid=460620235,1123 S Ranchwood Blvd,,United States,USA,,,,,,,,,73099,(405) 350-3320,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2192,Little Caesars Pizza,,http://www.littlecaesars.com,1119 S Ranchwood Blvd,,United States,USA,,,,,,,,,73099,(405) 354-2160,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2193,Sonic Drive-In,,http://www.sonicdrivein.com/,7500 S Choctaw Rd,,United States,USA,,,,,,,,,73020,(405) 386-3694,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2194,Silver Spur Restaurant,,http://www.yellowpages.com/choctaw-ok/mip/silver-spur-restaurant-13302666?lid=13302666,7501 S Choctaw Rd,,United States,USA,,,,,,,,,73020,(405) 386-5556,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2195,Interurban Restaurants,,http://interurban.us,11316 W Reno Ave,,United States,USA,,,,,,,,,73099,(405) 324-8362,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2196,Bounce Town,,http://www.bouncetownok.com,208 Arlington Dr,,United States,USA,,,,,,,,,73099,(405) 354-7373,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2197,Big Dick\'s Road House,,http://www.bigdicksroadhouse.com,501 N Mustang Rd,,United States,USA,,,,,,,,,73099,(405) 577-8270,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2198,Catfish Cove,,http://www.catfishcoveok.com,405 N Mustang Rd,,United States,USA,,,,,,,,,73099,(405) 324-6600,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2199,Sonic Drive-In,,http://www.sonicdrivein.com/,125 N Mustang Rd,,United States,USA,,,,,,,,,73099,(405) 324-1221,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2200,McDonald\'s,,http://www.mcdonalds.com,4 S Mustang Rd,,United States,USA,,,,,,,,,73099,(405) 265-1834,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2201,Burger King,,http://www.bk.com,300 S Mustang Rd,,United States,USA,,,,,,,,,73099,(405) 577-2334,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2202,Eastern Sky Cafe & Christian,,http://www.yellowpages.com/yukon-ok/mip/eastern-sky-cafe-christian-463547791?lid=463547791,332 S Mustang Rd,,United States,USA,,,,,,,,,73099,(405) 577-2507,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2203,SUBWAY,,http://www.subway.com/,336 S Mustang Rd,,United States,USA,,,,,,,,,73099,(405) 324-1161,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2204,Hunan Express Restaurant,,http://www.yellowpages.com/yukon-ok/mip/hunan-express-restaurant-2507610?lid=2507610,340 S Mustang Rd,,United States,USA,,,,,,,,,73099,(405) 577-2878,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,2205,Italian Jim\'s Pizzeria,,http://www.yellowpages.com/yukon-ok/mip/italian-jims-pizzeria-466292043/coupons?lid=466292043,342 S Mustang Rd,,United States,USA,,,,,,,,,73099,(405) 265-0919,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
